QTY,"CAT
PG#",CATEGORY / SKU,CASE QTY,ITEM DESCRIPTION,,,UPC,START DATE,AUTH PRICE,AUTH PLUS ,AUTH AMT,AUTH PLUS AMT,MAP,MSRP
,,BSO3AVBS,1,LEVEL IIIA OUTSIDE UHMWPE BALLISTIC PLATE CARRIER - SMALL/ BLACK,,,848754013095,10/1/2020, $ 236.57 , $ 246.25 ,  ,  , $ 335.99 , $ 356.99 
,,BSO3AVBXL,1,LEVEL IIIA OUTSIDE UHMWPE BALLISTIC PLATE CARRIER - XL/ BLACK,,,848754013125,10/1/2020, $ 281.82 , $ 293.10 ,  ,  , $ 398.99 , $ 419.99 
,96,BP3P66C,1,LEVEL III+ SRT CERAMIC/UHMWPE 6x6 SIDE SQUARE BALLISTIC PLATE,,,848754012838,10/1/2020, $ 72.77 , $ 75.67 ,  ,  , $ 101.99 , $ 127.99 
,,BP3PC1012,1,LEVEL III+ SRT CERAMIC/UHMWPE 10x12 SHOOTERS CUT BALLISTIC PLATE,,,848754012814,10/1/2020, $ 165.17 , $ 171.77 ,  ,  , $ 230.99 , $ 288.99 
,,BP3PC1114,1,LEVEL III+ SRT CERAMIC/UHMWPE 11x14 SHOOTERS CUT BALLISTIC PLATE,,,848754012821,10/1/2020, $ 210.21 , $ 218.62 ,  ,  , $ 295.99 , $ 356.99 
,96,BPC1012,1,"HARD PE BALLISTIC PANEL/10""X12""/SHOOTERS CUT",,,848754005441,1/13/2017, $ 133.40 , $ 138.74 ,  ,  , $ 191.99 , $ 230.99 
,96,BPC1114,1,"HARD PE BALLISTIC PANEL/11""X14""/SHOOTERS CUT",,,848754005434,1/13/2017, $ 184.22 , $ 191.59 ,  ,  , $ 254.99 , $ 323.99 
,,BPFHMB,1,FAST HELMET/LEVEL IIIA/MED/21.2” – 22.8”)/BLACK/INCLUDES CARRY CASE,,,848754016119,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,,BPFHMG,1,FAST HELMET/LEVEL IIIA/MED/21.2” – 22.8”)/GREEN/INCLUDES CARRY CASE,,,848754016126,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,,BPFHMT,1,FAST HELMET/LEVEL IIIA/MED/21.2” – 22.8”)/TAN/INCLUDES CARRY CASE,,,848754016133,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,96,BPFHLB,1,FAST HELMET/LEVEL IIIA/LARGE/ (21.2” – 22.8”)/BLACK/INCLUDES CARRY CASE,,,848754016140,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,,BPFHLG,1,FAST HELMET/LEVEL IIIA/LARGE/ (21.2” – 22.8”)/GREEN/INCLUDES CARRY CASE,,,848754016157,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,,BPFHLT,1,FAST HELMET/LEVEL IIIA/LARGE/ (21.2” – 22.8”)/TAN/INCLUDES CARRY CASE,,,848754016164,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,96,BPFHXLB,1,FAST HELMET/LEVEL IIIA/XLARGE/(22.5” – 24.4”)/BLACK/INCLUDES CARRY CASE,,,848754016171,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,96,BPFHXLG,1,FAST HELMET/LEVEL IIIA/XLARGE/(22.5” – 24.4”)/GREEN/INCLUDES CARRY CASE,,,848754016188,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,96,BPFHXLT,1,FAST HELMET/LEVEL IIIA/XLARGE/(22.5” – 24.4”)/TAN/INCLUDES CARRY CASE,,,848754016195,1/24/2023, $ 231.00 , $ 240.24 ,  ,  , $ 299.99 , $ 329.99 
,96,BPCMC1012,1,"VISM® by NcSTAR® MULTI-CURVE PE SHOOTERS CUT 10""X12"" LEVEL III+ HARD BALLISTIC PLATE",,,848754015358,4/4/2022, $ 133.40 , $ 138.74 ,  ,  , $ 191.99 , $ 230.99 
,96,BPF1114,1,"HARD PE BALLISTIC PANEL/11""X14""/NO CUT",,,848754006004,1/13/2017, $ 184.22 , $ 191.59 ,  ,  , $ 254.99 , $ 323.99 
,95,BPHLB,1,BALLISTIC HELMET/LEVEL IIIA/LARGE/BLACK/INCLUDES CARRY CASE,,,848754007810,1/13/2017, $ 171.52 , $ 178.37 ,  ,  , $ 230.99 , $ 254.99 
,95,BPHLG,1,BALLISTIC HELMET/LEVEL IIIA/LARGE/GREEN/INCLUDES CARRY CASE,,,848754007827,1/13/2017, $ 171.52 , $ 178.37 ,  ,  , $ 230.99 , $ 254.99 
,95,BPHLT,1,BALLISTIC HELMET/LEVEL IIIA/LARGE/TAN/INCLUDES CARRY CASE,,,848754007834,12/5/2016, $ 171.52 , $ 178.37 ,  ,  , $ 230.99 , $ 254.99 
,95,BPHXLB,1,BALLISTIC HELMET/LEVEL IIIA/EXTRA LARGE/BLACK/INCLUDES CARRY CASE,,,848754007865,1/12/2016, $ 171.52 , $ 178.37 ,  ,  , $ 230.99 , $ 254.99 
,95,BPHXLG,1,BALLISTIC HELMET/LEVEL IIIA/EXTRA LARGE/GREEN/INCLUDES CARRY CASE,,,848754007858,1/12/2016, $ 171.52 , $ 178.37 ,  ,  , $ 230.99 , $ 254.99 
,95,BPHXLT,1,BALLISTIC HELMET/LEVEL IIIA/EXTRA LARGE/TAN/INCLUDES CARRY C,,,848754007841,1/12/2016, $ 171.52 , $ 178.37 ,  ,  , $ 230.99 , $ 254.99 
,96,BPSD66,1,"HARD SIDE PLATE/PE/6""X6""",,,848754008336,8/19/2016, $ 49.55 , $ 51.53 ,  ,  , $ 69.99 , $ 80.99 
,,BPSD66C,1,"HARD SIDE PLATE/PE/6""X6""/CURVED",,,848754011879,5/9/2019, $ 49.55 , $ 51.53 ,  ,  , $ 69.99 , $ 80.99 
,,BPSHLD2036L3V2,1,LIGHT WEIGHT Level III ShIELD 20x36,,,848754017413,8/29/2024," $ 1,181.40 "," $ 1,228.66 ",  ,  ," $ 1,699.00 "," $ 1,799.00 "
,99,BUCCVPCF2995B-A,1,"VISM® by NcSTAR® FAST PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ BLACK ",,,848754010377,5/1/2018, $ 130.48 , $ 135.70 ,  ,  , $ 230.99 , $ 108.99 
,99,BUCCVPCF2995G-A,1,"VISM® by NcSTAR® FAST PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ GREEN",,,848754010513,5/1/2018, $ 130.48 , $ 135.70 ,  ,  , $ 230.99 , $ 108.99 
,99,BUCCVPCF2995T-A,1,"VISM® by NcSTAR® FAST PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ TAN",,,848754010506,5/1/2018, $ 130.48 , $ 135.70 ,  ,  , $ 230.99 , $ 108.99 
,99,BUCCVPCV2924B-A,1,"VISM® by NcSTAR® PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ BLACK ",,,848754010650,5/1/2018, $ 144.39 , $ 150.15 ,  ,  , $ 257.99 , $ 119.99 
,99,BUCCVPCV2924D-A,1,"VISM® by NcSTAR® PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ DIGITAL CAMO",,,848754010667,5/1/2018, $ 144.39 , $ 150.15 ,  ,  , $ 257.99 , $ 119.99 
,99,BUCCVPCV2924G-A,1,"VISM® by NcSTAR® PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ GREEN",,,848754010674,5/1/2018, $ 144.39 , $ 150.15 ,  ,  , $ 257.99 , $ 119.99 
,99,BUCCVPCV2924T-A,1,"VISM® by NcSTAR® PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ TAN",,,848754010681,5/1/2018, $ 144.39 , $ 150.15 ,  ,  , $ 257.99 , $ 119.99 
,99,BUCCVPCV2924U-A,1,"VISM® by NcSTAR® PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ URBAN GRAY",,,848754010698,5/1/2018, $ 144.39 , $ 150.15 ,  ,  , $ 257.99 , $ 119.99 
,99,BUCCVPCVX2963B-A,1,"VISM® by NcSTAR® EXPERT PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ BLACK ",,,848754010612,5/1/2018, $ 144.76 , $ 150.55 ,  ,  , $ 214.99 , $ 257.99 
,99,BUCCVPCVX2963G-A,1,"VISM® by NcSTAR® EXPERT PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ GREEN",,,848754010629,5/1/2018, $ 144.76 , $ 150.55 ,  ,  , $ 214.99 , $ 257.99 
,99,BUCCVPCVX2963R-A,1,"VISM® by NcSTAR® EXPERT PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ RED",,,848754012357,1/27/2020, $ 144.76 , $ 150.55 ,  ,  , $ 214.99 , $ 257.99 
,99,BUCCVPCVX2963T-A,1,"VISM® by NcSTAR® EXPERT PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ TAN",,,848754010636,5/1/2018, $ 144.76 , $ 150.55 ,  ,  , $ 214.99 , $ 257.99 
,99,BUCCVPCVX2963U-A,1,"VISM® by NcSTAR® EXPERT PLATE CARRIER  WITH 10""X12' LEVEL IIIA SHOOTER'S CUT 2X HARD BALLISTIC PLATES/ URBAN GRAY",,,848754010643,5/1/2018, $ 144.76 , $ 150.55 ,  ,  , $ 214.99 , $ 257.99 
,,BUCLCVPCFL2995B-A,1,"VISM BY NCSTAR Large Fast Plate Carrier w/UHMWPE Curved 11""X14"" Level IIIA STR's Cut 2X Hard Ballistic Plates [2XL+] BLACK",,,848754012623,7/7/2020, $ 159.78 , $ 166.17 ,  ,  , $ 255.99 , $ 299.99 
,,BUCLCVPCFL2995G-A,1,"VISM BY NCSTAR Large Fast Plate Carrier w/UHMWPE Curved 11""X14"" Level IIIA STR's Cut 2X Hard Ballistic Plates [2XL+] GREEN",,,848754012630,7/7/2020, $ 159.78 , $ 166.17 ,  ,  , $ 255.99 , $ 299.99 
,,BUCLCVPCFL2995T-A,1,"VISM BY NCSTAR Large Fast Plate Carrier w/UHMWPE Curved 11""X14"" Level IIIA STR's Cut 2X Hard Ballistic Plates [2XL+] TAN",,,848754012616,7/7/2020, $ 159.78 , $ 166.17 ,  ,  , $ 255.99 , $ 299.99 
,97,BUDC1012,1,"VISM® by NcSTAR® UHMWPE CURVED SHOOTERS CUT 10""X12"" LEVEL IIIA HARD BALLISTIC PLATE/ PISTOL CALIBER PROTECTION",,,848754010377,4/27/2018, $ 62.25 , $ 64.74 ,  ,  , $ 87.99 , $ 103.99 
,97,BUDC1114,1,"VISM® by NcSTAR® UHMWPE CURVED SHOOTERS CUT 11""X14"" LEVEL IIIA HARD BALLISTIC PLATE/ PISTOL CALIBER PROTECTION",,,848754012456,3/17/2020, $ 81.31 , $ 84.57 ,  ,  , $ 112.99 , $ 134.99 
,97,BUDF1012,1,"VISM® by NcSTAR® UHMWPE FLAT RECTANGULAR CUT 10""X12"" LEVEL IIIA HARD BALLISTIC PLATE/ PISTOL CALIBER PROTECTION",,,848754010513,6/13/2018, $ 62.25 , $ 64.74 ,  ,  , $ 87.99 , $ 103.99 
,97,BUDF1114,1,"VISM® by NcSTAR® UHMWPE FLAT RECTANGULAR CUT 11""X14"" LEVEL IIIA HARD BALLISTIC PLATE/ PISTOL CALIBER PROTECTION",,,848754010506,4/27/2018, $ 81.31 , $ 84.57 ,  ,  , $ 112.99 , $ 134.99 
,,BUDPCM1012,1,LEVEL IIIA+ UHMWPE 10X12 MULTI-CURVE SHOOTERS CUT BALLISTIC PLATE,,,848754012739,10/1/2020, $ 83.16 , $ 86.49 ,  ,  , $ 116.99 , $ 136.99 
,101,BUFLCBAB2974-A,1,"VISM® by NcSTAR® ASSAULT BACKPACK WITH 11""x14"" LEVEL IIIA HARD BALLISTIC PLATE/ BLACK",,,848754010537,5/1/2018, $ 98.35 , $ 102.29 ,  ,  , $ 142.99 , $ 177.99 
,101,BUFLCBAD2974-A,1,"VISM® by NcSTAR® ASSAULT BACKPACK WITH 11""x14"" LEVEL IIIA HARD BALLISTIC PLATE/ DIGITAL CAMO",,,848754010544,5/1/2018, $ 98.35 , $ 102.29 ,  ,  , $ 142.99 , $ 177.99 
,101,BUFLCBAG2974-A,1,"VISM® by NcSTAR® ASSAULT BACKPACK WITH 11""x14"" LEVEL IIIA HARD BALLISTIC PLATE/ GREEN",,,848754010551,5/1/2018, $ 98.35 , $ 102.29 ,  ,  , $ 142.99 , $ 177.99 
,101,BUFLCBAT2974-A,1,"VISM® by NcSTAR® ASSAULT BACKPACK WITH 11""x14"" LEVEL IIIA HARD BALLISTIC PLATE/ TAN",,,848754010568,5/1/2018, $ 98.35 , $ 102.29 ,  ,  , $ 142.99 , $ 177.99 
,101,BUFLCBAU2974-A,1,"VISM® by NcSTAR® ASSAULT BACKPACK WITH 11""x14"" LEVEL IIIA HARD BALLISTIC PLATE/ URBAN GRAY",,,848754010575,5/1/2018, $ 98.35 , $ 102.29 ,  ,  , $ 142.99 , $ 177.99 
,155,C1RTK1B-A,1,COMPACT TRAUMA KIT 1/BLACK,,,848754004789,1/12/2016, $ 56.00 , $ 58.24 ,  ,  , $ 72.99 , $ 82.99 
,155,C1RTK1G-A,1,COMPACT TRAUMA KIT 1/GREEN,,,848754004796,10/7/2016, $ 56.00 , $ 58.24 ,  ,  , $ 72.99 , $ 82.99 
,155,C1RTK1R-A,1,COMPACT TRAUMA KIT 1/RED,,,848754006448,1/25/2017, $ 56.00 , $ 58.24 ,  ,  , $ 72.99 , $ 82.99 
,155,C1RTK1T-A,1,COMPACT TRAUMA KIT 1/TAN,,,848754004802,1/13/2016, $ 56.00 , $ 58.24 ,  ,  , $ 72.99 , $ 82.99 
,149,CLHELBAG2981B,10,HELMET BAG-BLACK,,,848754006622,1/10/2017, $ 13.84 , $ 14.39 ,  ,  , $ 25.99 , $ 32.99 
,149,CLHELBAG2981G,10,HELMET BAG-GREEN,,,848754006639,2/17/2016, $ 13.84 , $ 14.39 ,  ,  , $ 25.99 , $ 32.99 
,,CLHELBAG2981T,10,HELMET BAG-TAN,,,848754011886,9/24/2019, $ 13.84 , $ 14.39 ,  ,  , $ 25.99 , $ 32.99 
,149,CVHELBAG2992B,40,HELMET BAG-BLACK,,,848754007803,12/19/2016, $ 4.06 , $ 4.21 ,  ,  , $ 8.99 , $ 13.99 
,149,CLVSTBAG2982B,20,VEST BAG-BLACK,,,848754006646,12/19/2016, $ 14.69 , $ 15.27 ,  ,  , $ 26.99 , $ 34.99 
,149,CLVSTBAG2982G,20,VEST BAG-GREEN,,,848754006653,12/19/2016, $ 14.69 , $ 15.27 ,  ,  , $ 26.99 , $ 34.99 
,149,CLVSTBAG2982T,20,VEST BAG-TAN,,,848754011893,10/25/2019, $ 14.69 , $ 15.27 ,  ,  , $ 26.99 , $ 34.99 
,148,CVAP3006B,100,VISM® by NcSTAR®  UTILITY POUCH/ BLACK,,,848754010780,9/27/2018, $ 5.59 , $ 5.81 ,  ,  , $ 10.99 , $ 16.99 
,148,CVAP3006G,100,VISM® by NcSTAR®  UTILITY POUCH/ GREEN,,,848754010797,10/26/2018, $ 5.59 , $ 5.81 ,  ,  , $ 10.99 , $ 16.99 
,148,CVAP3006T,100,VISM® by NcSTAR®  UTILITY POUCH/ TAN,,,848754010803,9/27/2018, $ 5.59 , $ 5.81 ,  ,  , $ 10.99 , $ 16.99 
,148,CVAP3006R,100,VISM® by NcSTAR®  UTILITY POUCH/ RED,,,848754014962,2/10/2022, $ 5.59 , $ 5.81 ,  ,  , $ 10.99 , $ 16.99 
,148,CVAP3006U,100,VISM® by NcSTAR®  UTILITY POUCH/ URBAN GRAY,,,848754014979,2/10/2022, $ 5.59 , $ 5.81 ,  ,  , $ 10.99 , $ 16.99 
,147,CVHCP2973B,100,HANDCUFF POUCH -BLACK,,,848754004567,12/7/2016, $ 3.07 , $ 3.20 ,  ,  , $ 6.99 , $ 9.99 
,147,CVHCP2973G,100,HANDCUFF POUCH -GREEN,,,848754004574,12/7/2016, $ 3.07 , $ 3.20 ,  ,  , $ 6.99 , $ 9.99 
,147,CVHCP2973T,100,HANDCUFF POUCH -TAN,,,848754004581,12/7/2016, $ 3.07 , $ 3.20 ,  ,  , $ 6.99 , $ 9.99 
,147,CVOCP3009B,200,VISM® by NcSTAR® OC SPRAY POUCH/ BLACK,,,848754010872,9/4/2018, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,147,CVOCP3009G,200,VISM® by NcSTAR® OC SPRAY POUCH/ GREEN,,,848754011251,3/21/2019, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,147,CVOCP3009R,200,VISM® by NcSTAR® OC SPRAY POUCH/ RED,,,848754011244,3/21/2019, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,147,CVOCP3009T,200,VISM® by NcSTAR® OC SPRAY POUCH/ TAN,,,848754011268,3/21/2019, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,147,CVFLP3010B,200,VISM® by NcSTAR® MOLLE FLASHLIGHT POUCH/ BLACK,,,848754010766,9/4/2018, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,147,CVFLP3010G,200,VISM® by NcSTAR® OC SPRAY POUCH/ GREEN,,,848754011220,3/21/2019, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,147,CVFLP3010T,200,VISM® by NcSTAR® MOLLE FLASHLIGHT POUCH/ TAN,,,848754011237,3/21/2019, $ 4.18 , $ 4.35 ,  ,  , $ 9.99 , $ 13.99 
,139,CVMSL3011B,100,"VISM® by NcSTAR® MOLLE LONG 6"" STRAPS 4EA/ BLACK",,,848754010933,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSL3011G,100,"VISM® by NcSTAR® MOLLE LONG 6"" STRAPS 4EA/ GREEN",,,848754010940,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSL3011T,100,"VISM® by NcSTAR® MOLLE LONG 6"" STRAPS 4EA/ TAN",,,848754010957,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSL3011U,100,"VISM® by NcSTAR® MOLLE LONG 6"" STRAPS 4EA/ URBAN GRAY",,,848754010926,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSS3012B,120,"VISM® by NcSTAR® MOLLE SMALL 4"" STRAPS 4EA/ BLACK",,,848754010889,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSS3012G,120,"VISM® by NcSTAR® MOLLE SMALL 4"" STRAPS 4EA/ GREEN",,,848754010896,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSS3012T,120,"VISM® by NcSTAR® MOLLE SMALL 4"" STRAPS 4EA/ TAN",,,848754010902,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,139,CVMSS3012U,120,"VISM® by NcSTAR® MOLLE SMALL 4"" STRAPS 4EA/ URBAN GRAY ",,,848754010919,3/8/2019, $ 2.66 , $ 2.76 ,  ,  , $ 6.99 , $ 7.99 
,,CVPPE3036B,100,VISM® by NcSTAR® PPE GLOVE POUCH/ BLACK,,,848754013569,6/1/2021, $ 3.87 , $ 4.03 ,  ,  , $ 6.99 , $ 8.99 
,,CVPPE3036G,100,VISM® by NcSTAR® PPE GLOVE POUCH/ GREEN,,,848754013576,6/1/2021, $ 3.87 , $ 4.03 ,  ,  , $ 6.99 , $ 8.99 
,,CVPPE3036R,100,VISM® by NcSTAR® PPE GLOVE POUCH/ RED,,,848754013583,6/1/2021, $ 3.87 , $ 4.03 ,  ,  , $ 6.99 , $ 8.99 
,,CVPPE3036T,100,VISM® by NcSTAR® PPE GLOVE POUCH/ TAN,,,848754013590,6/1/2021, $ 3.87 , $ 4.03 ,  ,  , $ 6.99 , $ 8.99 
,,CVTACSEAT3034B,40,TACTICAL MOLLE SEAT PANEL ORGANIZER/BLK,,,848754012760,11/2/2020, $ 11.12 , $ 11.57 ,  ,  , $ 16.99 , $ 23.99 
,155,CVTQ2990B,200,VISM by NCSTAR TOURNIQUET  & TACTICAL SHEAR POUCH/ BLACK,,,848754007544,12/19/2016, $ 3.85 , $ 3.99 ,  ,  , $ 7.99 , $ 13.99 
,155,CVTQ2990G,200,VISM by NCSTAR TOURNIQUET  & TACTICAL SHEAR POUCH/ GREEN,,,848754007551,12/7/2016, $ 3.85 , $ 3.99 ,  ,  , $ 7.99 , $ 13.99 
,155,CVTQ2990R,200,VISM by NCSTAR TOURNIQUET  & TACTICAL SHEAR POUCH/ RED,,,848754007568,12/7/2016, $ 3.85 , $ 3.99 ,  ,  , $ 7.99 , $ 13.99 
,155,CVTQ2990T,200,VISM by NCSTAR TOURNIQUET  & TACTICAL SHEAR POUCH/ TAN,,,848754007575,12/7/2016, $ 3.85 , $ 3.99 ,  ,  , $ 7.99 , $ 13.99 
,155,CVTQ2990U,200,VISM by NCSTAR TOURNIQUET  & TACTICAL SHEAR POUCH/ URBAN GRAY,,,848754009357,1/10/2018, $ 3.85 , $ 3.99 ,  ,  , $ 7.99 , $ 13.99 
,155,CVTQ3020B,200,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ BLACK,,,848754004352,7/19/2019, $ 4.47 , $ 4.64 ,  ,  , $ 8.99 , $ 15.99 
,155,CVTQ3020G,200,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ GREEN,,,848754011527,7/19/2019, $ 4.47 , $ 4.64 ,  ,  , $ 8.99 , $ 15.99 
,155,CVTQ3020R,200,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ RED,,,848754011534,9/12/2019, $ 4.47 , $ 4.64 ,  ,  , $ 8.99 , $ 15.99 
,155,CVTQ3020T,200,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ TAN,,,848754011541,7/19/2019, $ 4.47 , $ 4.64 ,  ,  , $ 8.99 , $ 15.99 
,155,CVTQ3020U,200,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ URBAN GRAY ,,,848754011558,7/19/2019, $ 4.47 , $ 4.64 ,  ,  , $ 8.99 , $ 15.99 
,,CVTQE3048B,500,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ BLACK,,,848754015266,9/19/2022, $ 1.71 , $ 1.77 ,  ,  , $ 4.99 , $ 6.99 
,,CVTQE3048G,500,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ GREEN,,,848754015273,9/19/2022, $ 1.71 , $ 1.77 ,  ,  , $ 4.99 , $ 6.99 
,,CVTQE3048T,500,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ TAN,,,848754015297,9/19/2022, $ 1.71 , $ 1.77 ,  ,  , $ 4.99 , $ 6.99 
,,CVTQE3048R,500,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ RED,,,848754015280,9/19/2022, $ 1.71 , $ 1.77 ,  ,  , $ 4.99 , $ 6.99 
,,CVTQE3048U,500,VISM® by NcSTAR® MOLLE TOURNIQUET WITH ELASTIC FLAP/ URBAN GRAY ,,,848754015303,9/19/2022, $ 1.71 , $ 1.77 ,  ,  , $ 4.99 , $ 6.99 
,,CONCEALED CARRY PURSES,,,,,,,,,,,,
,,BSFCVLTBC3024B-A,12,VISM by NcSTAR CCW LAPTOP BRIEFCASE/ WITH LVL IIIA BSF1012 PANEL / BLACK,,,848754012333,12/19/2019, $ 66.70 , $ 69.36 ,  ,  , $ 101.99 , $ 121.99 
,,BW0826B ,,PURSE/PU/BLACK ,,,848754016584,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW0826BG,,PURSE/PU/BEIGE,,,848754016591,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW0826BR,,PURSE/PU/BROWN,,,848754016607,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW0827B,,PURSE/PU/BLACK ,,,848754016973,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW0827BR,,PURSE/PU/BROWN,,,848754016980,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW0827PK,,PURSE/PU/PIN,,,848754016997,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1160B,,PURSE/PU/BLACK ,,,848754017123,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1160BL,,PURSE/PU/BLUE,,,848754017130,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1160T,,PURSE/PU/TAN ,,,848754017147,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1218B,,PURSE/PU/BLACK ,,,848754016829,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1218BR,,PURSE/PU/BROWN,,,848754016836,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1218T,,PURSE/PU/TAN ,,,848754016843,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1255B,,PURSE/PU/BLACK ,,,848754016850,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1255BR,,PURSE/PU/BROWN,,,848754016867,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW1255PK,,PURSE/PU/PINK,,,848754016874,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2306B,,PURSE/PU/BLACK ,,,848754017031,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2306BL,,PURSE/PU/BLUE,,,848754017055,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2306T,,PURSE/PU/TAN ,,,848754017048,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2338B,,BACKPACK/PU/BLACK ,,,848754016379,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2338BR,,BACKPACK/PU/BROWN,,,848754016393,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2338PK,,BACKPACK/PU/PINK/,,,848754016386,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
,,BW2382B,,PURSE/PU/BLACK ,,,848754016706,1/10/2024, $ 21.67 , $ 22.54 ,,, $ 45.99 , $ 49.99 
